89,-1,1395.12,1263.38,10,10,0.98
90,-1,1389.84,1268.04,10,10,0.98
91,-1,1384.33,1272.76,10,10,0.98
92,-1,1378.68,1277.53,10,10,0.98
93,-1,1373.04,1282.07,10,10,0.98
94,-1,1367.78,1286.71,10,10,0.98
95,-1,1362.05,1291.28,10,10,0.98
96,-1,1356.84,1295.73,10,10,0.98
97,-1,1350.45,1300.22,10,10,0.98
98,-1,1344.87,1304.69,10,10,0.98
99,-1,1338.9,1309.1,10,10,0.98
100,-1,1333.01,1313.46,10,10,0.98
101,-1,1327.65,1317.9,10,10,0.98
102,-1,1321.53,1322.04,10,10,0.98
103,-1,1315.17,1326.16,10,10,0.98
104,-1,1309.1,1330.4,10,10,0.98
105,-1,1303.11,1334.52,10,10,0.98
106,-1,1296.87,1338.6,10,10,0.98
107,-1,1290.92,1342.63,10,10,0.98
108,-1,1284.91,1346.77,10,10,0.98
109,-1,1278.51,1350.65,10,10,0.98
110,-1,1271.99,1354.46,10,10,0.98
111,-1,1265.76,1358.43,10,10,0.98
112,-1,1259.22,1362.23,10,10,0.98
113,-1,1252.5,1365.88,10,10,0.98
114,-1,1246.33,1369.71,10,10,0.98
115,-1,1239.86,1373.42,10,10,0.98
116,-1,1233.09,1377.04,10,10,0.98
117,-1,1226.62,1380.68,10,10,0.98
118,-1,1220.11,1384.2,10,10,0.98
119,-1,1213.16,1387.61,10,10,0.98
120,-1,1206.31,1391.1,10,10,0.98
121,-1,1199.72,1394.55,10,10,0.98
122,-1,1192.73,1397.71,10,10,0.98
123,-1,1185.99,1401.0,10,10,0.98
124,-1,1178.99,1404.28,10,10,0.98
125,-1,1171.75,1407.25,10,10,0.98
126,-1,1164.68,1410.39,10,10,0.98
127,-1,1157.25,1413.18,10,10,0.98
128,-1,1148.62,1415.58,10,10,0.98
129,-1,1138.93,1417.6,10,10,0.98
130,-1,1128.46,1418.96,10,10,0.98
131,-1,1117.86,1420.29,10,10,0.98
132,-1,1106.52,1421.38,10,10,0.98
133,-1,1094.56,1421.68,10,10,0.98
134,-1,1082.06,1421.9,10,10,0.98
135,-1,1068.72,1421.5,10,10,0.98
136,-1,1055.42,1420.97,10,10,0.98
137,-1,1041.77,1419.99,10,10,0.98
138,-1,1028.57,1419.25,10,10,0.98
139,-1,1017.28,1419.14,10,10,0.98
140,-1,1007.41,1419.81,10,10,0.98
141,-1,998.697,1420.96,10,10,0.98
142,-1,990.436,1422.14,10,10,0.98
143,-1,981.974,1423.13,10,10,0.98
144,-1,973.935,1424.36,10,10,0.98
145,-1,965.325,1425.12,10,10,0.98
146,-1,956.872,1426.09,10,10,0.98
147,-1,949.425,1427.26,10,10,0.98
148,-1,941.91,1428.59,10,10,0.98
149,-1,933.68,1429.48,10,10,0.98
150,-1,924.987,1429.99,10,10,0.98
151,-1,916.051,1430.17,10,10,0.98
152,-1,905.888,1429.53,10,10,0.98
153,-1,894.625,1428.11,10,10,0.98
154,-1,883.203,1426.19,10,10,0.98
155,-1,870.878,1423.86,10,10,0.98
156,-1,858.444,1421.07,10,10,0.98
8,-1,21.9104,194.821,10,10,0.98
9,-1,44.0694,176.778,10,10,0.98
10,-1,66.7576,152.621,10,10,0.98
16,-1,200.0,192.5,10,10,0.98
23,-1,339.431,328.308,10,10,0.98
26,-1,399.908,403.292,10,10,0.98
30,-1,478.54,519.206,10,10,0.98
31,-1,497.686,550.829,10,10,0.98
35,-1,571.742,690.935,10,10,0.98
36,-1,589.127,728.268,10,10,0.98
37,-1,606.37,767.575,10,10,0.98
38,-1,622.986,807.845,10,10,0.98
39,-1,639.221,849.206,10,10,0.98
40,-1,654.985,891.926,10,10,0.98
44,-1,707.1,1060.82,10,10,0.98
45,-1,713.473,1090.61,10,10,0.98
46,-1,718.159,1117.23,10,10,0.98
47,-1,721.208,1140.13,10,10,0.98
48,-1,720.895,1152.82,10,10,0.98
49,-1,719.38,1162.39,10,10,0.98
50,-1,716.944,1170.03,10,10,0.98
51,-1,714.149,1176.01,10,10,0.98
52,-1,710.545,1179.82,10,10,0.98
53,-1,706.595,1182.12,10,10,0.98
54,-1,702.13,1182.71,10,10,0.98
55,-1,698.0,1184.27,10,10,0.98
56,-1,693.96,1186.85,10,10,0.98
57,-1,689.845,1189.42,10,10,0.98
58,-1,686.039,1193.71,10,10,0.98
59,-1,681.718,1196.06,10,10,0.98
60,-1,677.406,1197.35,10,10,0.98
61,-1,672.618,1196.97,10,10,0.98
62,-1,667.811,1196.47,10,10,0.98
63,-1,663.076,1196.23,10,10,0.98
64,-1,658.468,1196.95,10,10,0.98
65,-1,653.754,1196.48,10,10,0.98
66,-1,649.061,1196.08,10,10,0.98
67,-1,644.184,1196.8,10,10,0.98
68,-1,639.946,1198.91,10,10,0.98
69,-1,634.805,1200.61,10,10,0.98
70,-1,628.957,1204.3,10,10,0.98
71,-1,619.753,1206.87,10,10,0.98
72,-1,608.667,1207.21,10,10,0.98
73,-1,595.843,1206.75,10,10,0.98
74,-1,581.549,1205.84,10,10,0.98
75,-1,565.753,1204.78,10,10,0.98
76,-1,548.608,1203.73,10,10,0.98
77,-1,531.5,1202.46,10,10,0.98
78,-1,512.707,1200.44,10,10,0.98
79,-1,492.36,1197.8,10,10,0.98
